2023-08-02 20:58:47,774:INFO:131] match_or_register_events for fox_bets
2023-08-02 20:58:47,775:INFO:131] match_or_register_events for bovada
2023-08-02 20:58:48,778:INFO:179] match_or_register_markets for bovada
2023-08-02 20:58:48,778:INFO:181] 188 for bovada
2023-08-02 20:58:49,635:INFO:179] match_or_register_markets for fox_bets
2023-08-02 20:58:49,636:INFO:181] 0 for fox_bets
2023-08-02 20:58:54,692:DEBUG:120] successful match: Selection(id='1370022195', name='Under - 1H', odds=1.757576), [(Selection(id=150, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,281:DEBUG:120] successful match: Selection(id='1370107077', name='Under', odds=1.4), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,282:DEBUG:120] successful match: Selection(id='1370107084', name='Over', odds=4.8), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:02,283:DEBUG:120] successful match: Selection(id='1370107085', name='Under', odds=1.19), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,316:DEBUG:117] successful no match: Selection(id='1370107203', name='Under', odds=1.9804), [(Selection(id=343, name='Over', odds=None), 0)]
2023-08-02 20:59:02,317:DEBUG:120] successful match: Selection(id='1370107204', name='Over', odds=5.0), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,318:DEBUG:120] successful match: Selection(id='1370107205', name='Under', odds=1.173913), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,319:DEBUG:120] successful match: Selection(id='1370107206', name='Over', odds=16.0), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,319:DEBUG:120] successful match: Selection(id='1370107207', name='Under', odds=1.013333), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,320:DEBUG:120] successful match: Selection(id='1370107208', name='Over', odds=21.0), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,320:DEBUG:120] successful match: Selection(id='1370107209', name='Under', odds=1.004), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,321:DEBUG:120] successful match: Selection(id='1370107210', name='Over', odds=21.0), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,321:DEBUG:120] successful match: Selection(id='1370107211', name='Under', odds=1.004), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,335:DEBUG:120] successful match: Selection(id='1370107088', name='Over', odds=1.105), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,335:DEBUG:120] successful match: Selection(id='1370107089', name='Under', odds=6.75), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,335:DEBUG:120] successful match: Selection(id='1370107086', name='Over', odds=1.555556), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,336:DEBUG:120] successful match: Selection(id='1370107087', name='Under', odds=2.47), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,336:DEBUG:120] successful match: Selection(id='1370107090', name='Over', odds=2.67), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,336:DEBUG:120] successful match: Selection(id='1370107091', name='Under', odds=1.485437), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,337:DEBUG:120] successful match: Selection(id='1370107092', name='Over', odds=5.35), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,337:DEBUG:120] successful match: Selection(id='1370107093', name='Under', odds=1.153846), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,338:DEBUG:120] successful match: Selection(id='1370107094', name='Over', odds=11.0), [(Selection(id=343, name='Over', odds=None), 100)]
2023-08-02 20:59:02,338:DEBUG:120] successful match: Selection(id='1370107095', name='Under', odds=1.04), [(Selection(id=344, name='Under', odds=None), 100)]
2023-08-02 20:59:02,350:DEBUG:120] successful match: Selection(id='1370106973', name='Over - 1H', odds=1.4), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,351:DEBUG:120] successful match: Selection(id='1370106974', name='Under - 1H', odds=3.0), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,351:DEBUG:120] successful match: Selection(id='1370106975', name='Over - 1H', odds=2.67), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,351:DEBUG:120] successful match: Selection(id='1370106976', name='Under - 1H', odds=1.485437), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,352:DEBUG:120] successful match: Selection(id='1370106979', name='Over - 1H', odds=5.25), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,352:DEBUG:120] successful match: Selection(id='1370106980', name='Under - 1H', odds=1.16), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,352:DEBUG:120] successful match: Selection(id='1370106983', name='Over - 1H', odds=6.25), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,353:DEBUG:120] successful match: Selection(id='1370106984', name='Under - 1H', odds=1.1176), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,361:DEBUG:117] successful no match: Selection(id='1370107013', name='Under - 1H', odds=1.344828), [(Selection(id=345, name='Over - 1H', odds=None), 0)]
2023-08-02 20:59:02,362:DEBUG:120] successful match: Selection(id='1370106998', name='Over - 1H', odds=1.606061), [(Selection(id=345, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,362:DEBUG:120] successful match: Selection(id='1370106999', name='Under - 1H', odds=2.36), [(Selection(id=346, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,364:DEBUG:117] successful no match: Selection(id='1370107007', name='No', odds=1.714286), [(Selection(id=347, name='Yes', odds=None), 0)]
2023-08-02 20:59:02,366:DEBUG:117] successful no match: Selection(id='1370107023', name='No - 1H', odds=1.153846), [(Selection(id=349, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:02,813:DEBUG:117] successful no match: Selection(id='1370107699', name='Reims', odds=5.75), [(Selection(id=351, name='Marseille', odds=None), 43)]
2023-08-02 20:59:02,816:DEBUG:117] successful no match: Selection(id='1370107700', name='Draw', odds=4.4), [(Selection(id=351, name='Marseille', odds=None), 33), (Selection(id=352, name='Reims', odds=None), 25)]
2023-08-02 20:59:02,824:DEBUG:117] successful no match: Selection(id='1370107716', name='Reims - 1H', odds=6.0), [(Selection(id=354, name='Marseille - 1H', odds=None), 60)]
2023-08-02 20:59:02,826:DEBUG:117] successful no match: Selection(id='1370107717', name='Draw - 1H', odds=2.4), [(Selection(id=355, name='Reims - 1H', odds=None), 53), (Selection(id=354, name='Marseille - 1H', odds=None), 42)]
2023-08-02 20:59:02,829:DEBUG:120] successful match: Selection(id='1370113280', name='Over', odds=1.238095), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:02,830:DEBUG:120] successful match: Selection(id='1370113281', name='Under', odds=4.15), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,832:DEBUG:120] successful match: Selection(id='1370113268', name='Over', odds=1.350877), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:02,833:DEBUG:120] successful match: Selection(id='1370113269', name='Under', odds=3.25), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,835:DEBUG:120] successful match: Selection(id='1370113255', name='Over', odds=1.746269), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:02,836:DEBUG:120] successful match: Selection(id='1370113256', name='Under', odds=2.12), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,837:DEBUG:120] successful match: Selection(id='1370113258', name='Over', odds=2.25), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:02,838:DEBUG:120] successful match: Selection(id='1370113260', name='Under', odds=1.666667), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,839:DEBUG:120] successful match: Selection(id='1370113271', name='Over', odds=2.88), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:02,840:DEBUG:120] successful match: Selection(id='1370113272', name='Under', odds=1.434783), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,841:DEBUG:120] successful match: Selection(id='1370113282', name='Over', odds=4.5), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:02,841:DEBUG:120] successful match: Selection(id='1370113284', name='Under', odds=1.208333), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:02,876:DEBUG:117] successful no match: Selection(id='1370113339', name='Under', odds=6.0), [(Selection(id=357, name='Over', odds=None), 0)]
2023-08-02 20:59:02,877:DEBUG:120] successful match: Selection(id='1370113335', name='Over', odds=1.625), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,877:DEBUG:120] successful match: Selection(id='1370113337', name='Under', odds=2.32), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,878:DEBUG:120] successful match: Selection(id='1370113340', name='Over', odds=2.9), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,878:DEBUG:120] successful match: Selection(id='1370113341', name='Under', odds=1.425532), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,879:DEBUG:120] successful match: Selection(id='1370113342', name='Over', odds=6.0), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,880:DEBUG:120] successful match: Selection(id='1370113343', name='Under', odds=1.125), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,880:DEBUG:120] successful match: Selection(id='1370113344', name='Over', odds=12.0), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,880:DEBUG:120] successful match: Selection(id='1370113345', name='Under', odds=1.03), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,894:DEBUG:120] successful match: Selection(id='1370113420', name='Over', odds=1.645161), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,894:DEBUG:120] successful match: Selection(id='1370113421', name='Under', odds=2.28), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,895:DEBUG:120] successful match: Selection(id='1370113422', name='Over', odds=4.0), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,895:DEBUG:120] successful match: Selection(id='1370113423', name='Under', odds=1.25), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,896:DEBUG:120] successful match: Selection(id='1370113424', name='Over', odds=11.0), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,896:DEBUG:120] successful match: Selection(id='1370113425', name='Under', odds=1.04), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,896:DEBUG:120] successful match: Selection(id='1370113426', name='Over', odds=20.0), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,897:DEBUG:120] successful match: Selection(id='1370113427', name='Under', odds=1.005), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,897:DEBUG:120] successful match: Selection(id='1370113428', name='Over', odds=21.0), [(Selection(id=357, name='Over', odds=None), 100)]
2023-08-02 20:59:02,898:DEBUG:120] successful match: Selection(id='1370113429', name='Under', odds=1.004), [(Selection(id=358, name='Under', odds=None), 100)]
2023-08-02 20:59:02,910:DEBUG:120] successful match: Selection(id='1370113106', name='Over - 1H', odds=1.384615), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,911:DEBUG:120] successful match: Selection(id='1370113107', name='Under - 1H', odds=3.1), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,911:DEBUG:120] successful match: Selection(id='1370113108', name='Over - 1H', odds=2.63), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,911:DEBUG:120] successful match: Selection(id='1370113109', name='Under - 1H', odds=1.5), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,912:DEBUG:120] successful match: Selection(id='1370113112', name='Over - 1H', odds=5.0), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,912:DEBUG:120] successful match: Selection(id='1370113113', name='Under - 1H', odds=1.173913), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,913:DEBUG:120] successful match: Selection(id='1370113116', name='Over - 1H', odds=6.0), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,913:DEBUG:120] successful match: Selection(id='1370113117', name='Under - 1H', odds=1.125), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,922:DEBUG:117] successful no match: Selection(id='1370113134', name='Under - 1H', odds=2.28), [(Selection(id=359, name='Over - 1H', odds=None), 0)]
2023-08-02 20:59:02,923:DEBUG:120] successful match: Selection(id='1370113147', name='Over - 1H', odds=2.9), [(Selection(id=359, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:02,924:DEBUG:120] successful match: Selection(id='1370113148', name='Under - 1H', odds=1.425532), [(Selection(id=360, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:02,925:DEBUG:117] successful no match: Selection(id='1370113142', name='No', odds=1.909091), [(Selection(id=361, name='Yes', odds=None), 0)]
2023-08-02 20:59:02,928:DEBUG:117] successful no match: Selection(id='1370113158', name='No - 1H', odds=1.181818), [(Selection(id=363, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:03,336:DEBUG:117] successful no match: Selection(id='1370108895', name='Lille', odds=2.25), [(Selection(id=365, name='Nice', odds=None), 44)]
2023-08-02 20:59:03,339:DEBUG:117] successful no match: Selection(id='1370108896', name='Draw', odds=3.8), [(Selection(id=365, name='Nice', odds=None), 57), (Selection(id=366, name='Lille', odds=None), 50)]
2023-08-02 20:59:03,345:DEBUG:117] successful no match: Selection(id='1370108912', name='Lille - 1H', odds=3.05), [(Selection(id=368, name='Nice - 1H', odds=None), 67)]
2023-08-02 20:59:03,347:DEBUG:117] successful no match: Selection(id='1370108913', name='Draw - 1H', odds=2.25), [(Selection(id=368, name='Nice - 1H', odds=None), 43), (Selection(id=369, name='Lille - 1H', odds=None), 40)]
2023-08-02 20:59:03,349:DEBUG:120] successful match: Selection(id='1370115399', name='Over', odds=1.273973), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:03,351:DEBUG:120] successful match: Selection(id='1370115400', name='Under', odds=3.8), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:03,352:DEBUG:120] successful match: Selection(id='1370115389', name='Over', odds=1.4), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:03,353:DEBUG:120] successful match: Selection(id='1370115390', name='Under', odds=3.0), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:03,355:DEBUG:120] successful match: Selection(id='1370115391', name='Over', odds=2.43), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:03,356:DEBUG:120] successful match: Selection(id='1370115393', name='Under', odds=1.571429), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:03,358:DEBUG:120] successful match: Selection(id='1370115401', name='Over', odds=3.1), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:03,359:DEBUG:120] successful match: Selection(id='1370115402', name='Under', odds=1.384615), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:03,377:DEBUG:117] successful no match: Selection(id='1370115502', name='Under', odds=4.0), [(Selection(id=371, name='Over', odds=None), 0)]
2023-08-02 20:59:03,378:DEBUG:120] successful match: Selection(id='1370115499', name='Over', odds=2.15), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,378:DEBUG:120] successful match: Selection(id='1370115500', name='Under', odds=1.714286), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,379:DEBUG:120] successful match: Selection(id='1370115503', name='Over', odds=4.65), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,380:DEBUG:120] successful match: Selection(id='1370115504', name='Under', odds=1.2), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,380:DEBUG:120] successful match: Selection(id='1370115505', name='Over', odds=11.0), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,381:DEBUG:120] successful match: Selection(id='1370115506', name='Under', odds=1.045455), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,382:DEBUG:120] successful match: Selection(id='1370115507', name='Over', odds=19.0), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,383:DEBUG:120] successful match: Selection(id='1370115508', name='Under', odds=1.005), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,402:DEBUG:120] successful match: Selection(id='1370115409', name='Over', odds=1.344828), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,402:DEBUG:120] successful match: Selection(id='1370115410', name='Under', odds=3.3), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,403:DEBUG:120] successful match: Selection(id='1370115407', name='Over', odds=2.58), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,403:DEBUG:120] successful match: Selection(id='1370115408', name='Under', odds=1.518135), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,403:DEBUG:120] successful match: Selection(id='1370115411', name='Over', odds=6.0), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,404:DEBUG:120] successful match: Selection(id='1370115412', name='Under', odds=1.125), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,404:DEBUG:120] successful match: Selection(id='1370115413', name='Over', odds=13.0), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,405:DEBUG:120] successful match: Selection(id='1370115414', name='Under', odds=1.02), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,405:DEBUG:120] successful match: Selection(id='1370115415', name='Over', odds=20.0), [(Selection(id=371, name='Over', odds=None), 100)]
2023-08-02 20:59:03,406:DEBUG:120] successful match: Selection(id='1370115416', name='Under', odds=1.005), [(Selection(id=372, name='Under', odds=None), 100)]
2023-08-02 20:59:03,420:DEBUG:120] successful match: Selection(id='1370115278', name='Over - 1H', odds=1.425532), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:03,420:DEBUG:120] successful match: Selection(id='1370115279', name='Under - 1H', odds=2.9), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:03,421:DEBUG:120] successful match: Selection(id='1370115280', name='Over - 1H', odds=2.75), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:03,421:DEBUG:120] successful match: Selection(id='1370115281', name='Under - 1H', odds=1.460829), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:03,422:DEBUG:120] successful match: Selection(id='1370115284', name='Over - 1H', odds=5.5), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:03,422:DEBUG:120] successful match: Selection(id='1370115285', name='Under - 1H', odds=1.148148), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:03,423:DEBUG:120] successful match: Selection(id='1370115288', name='Over - 1H', odds=6.5), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:03,423:DEBUG:120] successful match: Selection(id='1370115289', name='Under - 1H', odds=1.111111), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:03,432:DEBUG:117] successful no match: Selection(id='1370115326', name='Under - 1H', odds=1.819672), [(Selection(id=373, name='Over - 1H', odds=None), 0)]
2023-08-02 20:59:03,433:DEBUG:120] successful match: Selection(id='1370115305', name='Over - 1H', odds=2.28), [(Selection(id=373, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:03,433:DEBUG:120] successful match: Selection(id='1370115306', name='Under - 1H', odds=1.645161), [(Selection(id=374, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:03,435:DEBUG:117] successful no match: Selection(id='1370115316', name='No', odds=2.1), [(Selection(id=375, name='Yes', odds=None), 0)]
2023-08-02 20:59:03,437:DEBUG:117] successful no match: Selection(id='1370115336', name='No - 1H', odds=1.210526), [(Selection(id=377, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:03,990:DEBUG:117] successful no match: Selection(id='1370116271', name='Toulouse', odds=2.95), [(Selection(id=379, name='Nantes', odds=None), 29)]
2023-08-02 20:59:03,993:DEBUG:117] successful no match: Selection(id='1370116272', name='Draw', odds=3.5), [(Selection(id=379, name='Nantes', odds=None), 44), (Selection(id=380, name='Toulouse', odds=None), 36)]
2023-08-02 20:59:03,999:DEBUG:117] successful no match: Selection(id='1370116288', name='Toulouse - 1H', odds=3.8), [(Selection(id=382, name='Nantes - 1H', odds=None), 50)]
2023-08-02 20:59:04,002:DEBUG:117] successful no match: Selection(id='1370116289', name='Draw - 1H', odds=2.15), [(Selection(id=382, name='Nantes - 1H', odds=None), 50), (Selection(id=383, name='Toulouse - 1H', odds=None), 33)]
2023-08-02 20:59:04,005:DEBUG:120] successful match: Selection(id='1370118166', name='Over', odds=1.3125), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:04,007:DEBUG:120] successful match: Selection(id='1370118168', name='Under', odds=3.55), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:04,008:DEBUG:120] successful match: Selection(id='1370118151', name='Over', odds=1.465116), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:04,009:DEBUG:120] successful match: Selection(id='1370118153', name='Under', odds=2.73), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:04,011:DEBUG:120] successful match: Selection(id='1370118155', name='Over', odds=2.69), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:04,012:DEBUG:120] successful match: Selection(id='1370118157', name='Under', odds=1.47619), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:04,013:DEBUG:120] successful match: Selection(id='1370118170', name='Over', odds=3.35), [(Selection(id=7, name='Over', odds=None), 100)]
2023-08-02 20:59:04,014:DEBUG:120] successful match: Selection(id='1370118171', name='Under', odds=1.333333), [(Selection(id=8, name='Under', odds=None), 100)]
2023-08-02 20:59:04,033:DEBUG:117] successful no match: Selection(id='1370118237', name='Under', odds=3.7), [(Selection(id=385, name='Over', odds=None), 0)]
2023-08-02 20:59:04,034:DEBUG:120] successful match: Selection(id='1370118227', name='Over', odds=2.32), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,035:DEBUG:120] successful match: Selection(id='1370118232', name='Under', odds=1.625), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,035:DEBUG:120] successful match: Selection(id='1370118239', name='Over', odds=5.1), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,036:DEBUG:120] successful match: Selection(id='1370118240', name='Under', odds=1.166667), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,037:DEBUG:120] successful match: Selection(id='1370118241', name='Over', odds=11.0), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,037:DEBUG:120] successful match: Selection(id='1370118242', name='Under', odds=1.04), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,038:DEBUG:120] successful match: Selection(id='1370118243', name='Over', odds=20.0), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,039:DEBUG:120] successful match: Selection(id='1370118244', name='Under', odds=1.005), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,057:DEBUG:120] successful match: Selection(id='1370118323', name='Over', odds=1.377358), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,058:DEBUG:120] successful match: Selection(id='1370118324', name='Under', odds=3.12), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,058:DEBUG:120] successful match: Selection(id='1370118321', name='Over', odds=2.69), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,059:DEBUG:120] successful match: Selection(id='1370118322', name='Under', odds=1.47619), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,059:DEBUG:120] successful match: Selection(id='1370118325', name='Over', odds=6.75), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,060:DEBUG:120] successful match: Selection(id='1370118326', name='Under', odds=1.105), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,060:DEBUG:120] successful match: Selection(id='1370118327', name='Over', odds=15.0), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,061:DEBUG:120] successful match: Selection(id='1370118328', name='Under', odds=1.015385), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,061:DEBUG:120] successful match: Selection(id='1370118330', name='Over', odds=20.0), [(Selection(id=385, name='Over', odds=None), 100)]
2023-08-02 20:59:04,062:DEBUG:120] successful match: Selection(id='1370118331', name='Under', odds=1.005), [(Selection(id=386, name='Under', odds=None), 100)]
2023-08-02 20:59:04,074:DEBUG:120] successful match: Selection(id='1370118001', name='Over - 1H', odds=1.465116), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:04,075:DEBUG:120] successful match: Selection(id='1370118002', name='Under - 1H', odds=2.73), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:04,075:DEBUG:120] successful match: Selection(id='1370118003', name='Over - 1H', odds=2.93), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:04,075:DEBUG:120] successful match: Selection(id='1370118004', name='Under - 1H', odds=1.416667), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:04,076:DEBUG:120] successful match: Selection(id='1370118007', name='Over - 1H', odds=6.0), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:04,076:DEBUG:120] successful match: Selection(id='1370118008', name='Under - 1H', odds=1.125), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:04,076:DEBUG:120] successful match: Selection(id='1370118011', name='Over - 1H', odds=7.0), [(Selection(id=9, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:04,077:DEBUG:120] successful match: Selection(id='1370118012', name='Under - 1H', odds=1.1), [(Selection(id=10, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:04,085:DEBUG:117] successful no match: Selection(id='1370118027', name='Under - 1H', odds=1.757576), [(Selection(id=387, name='Over - 1H', odds=None), 0)]
2023-08-02 20:59:04,086:DEBUG:120] successful match: Selection(id='1370118040', name='Over - 1H', odds=2.32), [(Selection(id=387, name='Over - 1H', odds=None), 100)]
2023-08-02 20:59:04,087:DEBUG:120] successful match: Selection(id='1370118041', name='Under - 1H', odds=1.625), [(Selection(id=388, name='Under - 1H', odds=None), 100)]
2023-08-02 20:59:04,088:DEBUG:117] successful no match: Selection(id='1370118035', name='No', odds=2.02), [(Selection(id=389, name='Yes', odds=None), 0)]
2023-08-02 20:59:04,090:DEBUG:117] successful no match: Selection(id='1370118051', name='No - 1H', odds=1.19), [(Selection(id=391, name='Yes - 1H', odds=None), 55)]
2023-08-02 20:59:04,536:DEBUG:117] successful no match: Selection(id='1370126097', name='Le Havre', odds=4.2), [(Selection(id=393, name='Montpellier', odds=None), 32)]
2023-08-02 20:59:04,539:DEBUG:117] successful no match: Selection(id='1370126098', name='Draw', odds=3.5), [(Selection(id=393, name='Montpellier', odds=None), 43), (Selection(id=394, name='Le Havre', odds=None), 18)]
